grid_row,grid_col,lon_center,lat_center,lon_left,lon_right,lat_bottom,lat_top,dominant_land_cover_code,dominant_land_cover_label,dominant_land_cover_share_pct,land_cover_pixel_count,land_cover_10_count,land_cover_10_share_pct,land_cover_20_count,land_cover_20_share_pct,land_cover_30_count,land_cover_30_share_pct,land_cover_40_count,land_cover_40_share_pct,land_cover_50_count,land_cover_50_share_pct,land_cover_60_count,land_cover_60_share_pct,land_cover_70_count,land_cover_70_share_pct,land_cover_80_count,land_cover_80_share_pct,land_cover_90_count,land_cover_90_share_pct,land_cover_95_count,land_cover_95_share_pct,land_cover_100_count,land_cover_100_share_pct,quality_band_1_mean,quality_band_1_count,quality_band_2_mean,quality_band_2_count,quality_band_3_mean,quality_band_3_count
73,115,98.97124750,18.82050607,98.97077303,98.97172196,18.82005692,18.82095523,50,Built-up,80.000000,120,24,20.000000,0,0.000000,0,0.000000,0,0.000000,96,80.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,24.000000,2
73,116,98.97219643,18.82050607,98.97172196,98.97267090,18.82005692,18.82095523,10,Tree cover,64.545455,110,71,64.545455,0,0.000000,0,0.000000,0,0.000000,39,35.454545,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.000000,4
73,117,98.97314537,18.82050607,98.97267090,98.97361983,18.82005692,18.82095523,10,Tree cover,90.909091,110,100,90.909091,0,0.000000,0,0.000000,0,0.000000,10,9.090909,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,27.500000,4
73,118,98.97409430,18.82050607,98.97361983,98.97456877,18.82005692,18.82095523,80,Permanent water bodies,60.000000,120,42,35.000000,0,0.000000,0,0.000000,1,0.833333,2,1.666667,3,2.500000,0,0.000000,72,60.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,28.000000,4
73,119,98.97504323,18.82050607,98.97456877,98.97551770,18.82005692,18.82095523,80,Permanent water bodies,91.818182,110,4,3.636364,0,0.000000,3,2.727273,0,0.000000,1,0.909091,1,0.909091,0,0.000000,101,91.818182,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,27.000000,4
73,120,98.97599217,18.82050607,98.97551770,98.97646664,18.82005692,18.82095523,80,Permanent water bodies,82.500000,120,12,10.000000,0,0.000000,0,0.000000,0,0.000000,8,6.666667,1,0.833333,0,0.000000,99,82.500000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,30.500000,4
73,121,98.97694110,18.82050607,98.97646664,98.97741557,18.82005692,18.82095523,10,Tree cover,100.000000,110,110,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.000000,4
73,122,98.97789004,18.82050607,98.97741557,98.97836450,18.82005692,18.82095523,10,Tree cover,64.545455,110,71,64.545455,0,0.000000,39,35.454545,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,24.000000,4
73,123,98.97883897,18.82050607,98.97836450,98.97931344,18.82005692,18.82095523,10,Tree cover,91.666667,120,110,91.666667,0,0.000000,10,8.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.000000,4
73,124,98.97978791,18.82050607,98.97931344,98.98026237,18.82005692,18.82095523,10,Tree cover,100.000000,110,110,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.500000,4
73,125,98.98073684,18.82050607,98.98026237,98.98121131,18.82005692,18.82095523,10,Tree cover,53.333333,120,64,53.333333,0,0.000000,0,0.000000,0,0.000000,56,46.666667,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,23.000000,2
73,126,98.98168577,18.82050607,98.98121131,98.98216024,18.82005692,18.82095523,50,Built-up,47.272727,110,46,41.818182,0,0.000000,0,0.000000,12,10.909091,52,47.272727,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.500000,4
73,127,98.98263471,18.82050607,98.98216024,98.98310918,18.82005692,18.82095523,50,Built-up,70.909091,110,24,21.818182,0,0.000000,6,5.454545,0,0.000000,78,70.909091,2,1.818182,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,26.000000,4
73,128,98.98358364,18.82050607,98.98310918,98.98405811,18.82005692,18.82095523,50,Built-up,93.333333,120,7,5.833333,0,0.000000,0,0.000000,0,0.000000,112,93.333333,1,0.833333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,28.000000,4
73,129,98.98453258,18.82050607,98.98405811,98.98500704,18.82005692,18.82095523,10,Tree cover,58.181818,110,64,58.181818,0,0.000000,0,0.000000,0,0.000000,46,41.818182,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,28.000000,4
73,130,98.98548151,18.82050607,98.98500704,98.98595598,18.82005692,18.82095523,10,Tree cover,62.727273,110,69,62.727273,0,0.000000,0,0.000000,12,10.909091,29,26.363636,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,26.000000,4
73,131,98.98643045,18.82050607,98.98595598,98.98690491,18.82005692,18.82095523,10,Tree cover,67.500000,120,81,67.500000,0,0.000000,0,0.000000,0,0.000000,39,32.500000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.500000,4
73,132,98.98737938,18.82050607,98.98690491,98.98785385,18.82005692,18.82095523,50,Built-up,92.727273,110,8,7.272727,0,0.000000,0,0.000000,0,0.000000,102,92.727273,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,21.000000,4
73,133,98.98832831,18.82050607,98.98785385,98.98880278,18.82005692,18.82095523,10,Tree cover,66.666667,120,80,66.666667,0,0.000000,6,5.000000,10,8.333333,24,20.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,19.000000,4
73,134,98.98927725,18.82050607,98.98880278,98.98975172,18.82005692,18.82095523,10,Tree cover,91.818182,110,101,91.818182,0,0.000000,0,0.000000,1,0.909091,8,7.272727,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,19.000000,4
73,135,98.99022618,18.82050607,98.98975172,98.99070065,18.82005692,18.82095523,10,Tree cover,82.727273,110,91,82.727273,0,0.000000,0,0.000000,0,0.000000,19,17.272727,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,51.000000,2,19.000000,2
73,136,98.99117512,18.82050607,98.99070065,98.99164958,18.82005692,18.82095523,50,Built-up,55.833333,120,53,44.166667,0,0.000000,0,0.000000,0,0.000000,67,55.833333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,21.000000,4
73,137,98.99212405,18.82050607,98.99164958,98.99259852,18.82005692,18.82095523,10,Tree cover,57.272727,110,63,57.272727,0,0.000000,0,0.000000,0,0.000000,47,42.727273,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.000000,4
73,138,98.99307299,18.82050607,98.99259852,98.99354745,18.82005692,18.82095523,50,Built-up,81.666667,120,22,18.333333,0,0.000000,0,0.000000,0,0.000000,98,81.666667,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,23.000000,4
73,139,98.99402192,18.82050607,98.99354745,98.99449639,18.82005692,18.82095523,10,Tree cover,76.363636,110,84,76.363636,0,0.000000,0,0.000000,10,9.090909,16,14.545455,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,22.000000,4
73,140,98.99497085,18.82050607,98.99449639,98.99544532,18.82005692,18.82095523,50,Built-up,66.363636,110,37,33.636364,0,0.000000,0,0.000000,0,0.000000,73,66.363636,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,26.500000,4
73,141,98.99591979,18.82050607,98.99544532,98.99639426,18.82005692,18.82095523,10,Tree cover,41.228070,114,47,41.228070,0,0.000000,0,0.000000,0,0.000000,41,35.964912,3,2.631579,0,0.000000,23,20.175439,0,0.000000,0,0.000000,0,0.000000,58.000000,4,51.000000,4,25.500000,4
73,142,98.99686872,18.82050607,98.99639426,98.99734319,18.82005692,18.82095523,80,Permanent water bodies,66.666667,27,9,33.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,18,66.666667,0,0.000000,0,0.000000,0,0.000000,58.000000,1,51.000000,1,21.000000,1
72,1,98.86306899,18.81960776,98.86259452,98.86354345,18.81915861,18.82005692,10,Tree cover,100.000000,81,81,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,52.000000,2,52.000000,2
72,2,98.86401792,18.81960776,98.86354345,98.86449239,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,51.000000,4
72,3,98.86496686,18.81960776,98.86449239,98.86544132,18.81915861,18.82005692,10,Tree cover,81.818182,121,99,81.818182,0,0.000000,22,18.181818,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,53.000000,4
72,4,98.86591579,18.81960776,98.86544132,98.86639026,18.81915861,18.82005692,10,Tree cover,99.242424,132,131,99.242424,0,0.000000,1,0.757576,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,57.000000,4
72,5,98.86686472,18.81960776,98.86639026,98.86733919,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,56.500000,4
72,6,98.86781366,18.81960776,98.86733919,98.86828813,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,56.500000,4
72,7,98.86876259,18.81960776,98.86828813,98.86923706,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,52.000000,2,54.000000,2
72,8,98.86971153,18.81960776,98.86923706,98.87018599,18.81915861,18.82005692,10,Tree cover,88.429752,121,107,88.429752,0,0.000000,14,11.570248,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,50.000000,4
72,9,98.87066046,18.81960776,98.87018599,98.87113493,18.81915861,18.82005692,10,Tree cover,96.212121,132,127,96.212121,0,0.000000,5,3.787879,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,47.000000,4
72,10,98.87160940,18.81960776,98.87113493,98.87208386,18.81915861,18.82005692,10,Tree cover,95.867769,121,116,95.867769,0,0.000000,5,4.132231,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,45.000000,4
72,11,98.87255833,18.81960776,98.87208386,98.87303280,18.81915861,18.82005692,10,Tree cover,76.033058,121,92,76.033058,0,0.000000,29,23.966942,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,41.250000,4,52.000000,4,42.500000,4
72,12,98.87350726,18.81960776,98.87303280,98.87398173,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,48.250000,4,52.000000,4,47.500000,4
72,13,98.87445620,18.81960776,98.87398173,98.87493067,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,51.000000,4
72,14,98.87540513,18.81960776,98.87493067,98.87587960,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,53.000000,4
72,15,98.87635407,18.81960776,98.87587960,98.87682853,18.81915861,18.82005692,10,Tree cover,96.694215,121,117,96.694215,0,0.000000,4,3.305785,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,50.750000,4
72,16,98.87730300,18.81960776,98.87682853,98.87777747,18.81915861,18.82005692,10,Tree cover,77.685950,121,94,77.685950,0,0.000000,27,22.314050,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,53.000000,4,52.000000,4,50.750000,4
72,17,98.87825194,18.81960776,98.87777747,98.87872640,18.81915861,18.82005692,10,Tree cover,97.727273,132,129,97.727273,0,0.000000,3,2.272727,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,51.000000,2,52.000000,2,50.500000,2
72,18,98.87920087,18.81960776,98.87872640,98.87967534,18.81915861,18.82005692,10,Tree cover,82.644628,121,100,82.644628,0,0.000000,21,17.355372,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,51.500000,4
72,19,98.88014980,18.81960776,98.87967534,98.88062427,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,52.500000,4
72,20,98.88109874,18.81960776,98.88062427,98.88157321,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,54.500000,4
72,21,98.88204767,18.81960776,98.88157321,98.88252214,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,57.000000,4
72,22,98.88299661,18.81960776,98.88252214,98.88347107,18.81915861,18.82005692,10,Tree cover,98.484848,132,130,98.484848,0,0.000000,0,0.000000,0,0.000000,2,1.515152,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,58.500000,4
72,23,98.88394554,18.81960776,98.88347107,98.88442001,18.81915861,18.82005692,10,Tree cover,65.289256,121,79,65.289256,0,0.000000,3,2.479339,0,0.000000,39,32.231405,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,60.500000,4
72,24,98.88489448,18.81960776,98.88442001,98.88536894,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,57.000000,4
72,25,98.88584341,18.81960776,98.88536894,98.88631788,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,57.000000,4
72,26,98.88679234,18.81960776,98.88631788,98.88726681,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,60.000000,4
72,27,98.88774128,18.81960776,98.88726681,98.88821575,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,52.000000,2,60.000000,2
72,28,98.88869021,18.81960776,98.88821575,98.88916468,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,63.000000,4
72,29,98.88963915,18.81960776,98.88916468,98.89011361,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,65.000000,4
72,30,98.89058808,18.81960776,98.89011361,98.89106255,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,63.000000,4
72,31,98.89153702,18.81960776,98.89106255,98.89201148,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,66.000000,4
72,32,98.89248595,18.81960776,98.89201148,98.89296042,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,65.500000,4
72,33,98.89343488,18.81960776,98.89296042,98.89390935,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,69.500000,4
72,34,98.89438382,18.81960776,98.89390935,98.89485829,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,68.000000,4
72,35,98.89533275,18.81960776,98.89485829,98.89580722,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,64.500000,4
72,36,98.89628169,18.81960776,98.89580722,98.89675615,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,62.500000,4
72,37,98.89723062,18.81960776,98.89675615,98.89770509,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,52.000000,2,61.000000,2
72,38,98.89817956,18.81960776,98.89770509,98.89865402,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,62.500000,4
72,39,98.89912849,18.81960776,98.89865402,98.89960296,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,67.500000,4
72,40,98.90007742,18.81960776,98.89960296,98.90055189,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,70.000000,4
72,41,98.90102636,18.81960776,98.90055189,98.90150083,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,57.500000,4,52.000000,4,68.000000,4
72,42,98.90197529,18.81960776,98.90150083,98.90244976,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,54.750000,4,52.000000,4,68.000000,4
72,43,98.90292423,18.81960776,98.90244976,98.90339869,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,69.500000,4
72,44,98.90387316,18.81960776,98.90339869,98.90434763,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,66.000000,4
72,45,98.90482210,18.81960776,98.90434763,98.90529656,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,63.000000,4
72,46,98.90577103,18.81960776,98.90529656,98.90624550,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,52.000000,2,60.000000,2
72,47,98.90671996,18.81960776,98.90624550,98.90719443,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,57.000000,4
72,48,98.90766890,18.81960776,98.90719443,98.90814337,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,54.500000,4
72,49,98.90861783,18.81960776,98.90814337,98.90909230,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,54.000000,4
72,50,98.90956677,18.81960776,98.90909230,98.91004123,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,54.000000,4
72,51,98.91051570,18.81960776,98.91004123,98.91099017,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,53.500000,4
72,52,98.91146464,18.81960776,98.91099017,98.91193910,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,50.500000,4
72,53,98.91241357,18.81960776,98.91193910,98.91288804,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,51.000000,4
72,54,98.91336250,18.81960776,98.91288804,98.91383697,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,52.000000,4
72,55,98.91431144,18.81960776,98.91383697,98.91478591,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,52.500000,4
72,56,98.91526037,18.81960776,98.91478591,98.91573484,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,2,52.000000,2,53.000000,2
72,57,98.91620931,18.81960776,98.91573484,98.91668377,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,53.000000,4
72,58,98.91715824,18.81960776,98.91668377,98.91763271,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,50.000000,4
72,59,98.91810718,18.81960776,98.91763271,98.91858164,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,50.000000,4
72,60,98.91905611,18.81960776,98.91858164,98.91953058,18.81915861,18.82005692,10,Tree cover,100.000000,121,121,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,51.000000,4
72,61,98.92000504,18.81960776,98.91953058,98.92047951,18.81915861,18.82005692,10,Tree cover,100.000000,132,132,100.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,58.000000,4,52.000000,4,52.000000,4
